Longitude,Latitude,hour,month,weekday,park
-122.324615153,47.708602801,16,9,0,43
-122.387888962,47.591908648,17,9,0,43
-122.388120591,47.681312447,17,9,0,48
-122.321265343,47.539042332,0,8,3,24
-122.33649,47.61167,10,2,2,103
-122.35316205,47.618480049,21,9,0,81
-122.36369,47.633526,10,2,2,75
-122.294048056,47.537343786,19,9,0,47
-122.34347,47.712315,2,2,2,33
-122.401802383,47.689241734,19,9,0,35
-122.335928553,47.611904236,19,9,0,101
-122.274331262,47.548212284,19,9,0,43
-122.33804772,47.611705679,19,9,0,102
-122.293751048,47.538912489,21,9,0,50
-122.293294557,47.568924383,22,9,0,82
-122.304511913,47.598325553,21,9,0,127
-122.355348874,47.695122291,22,9,0,45
-122.298813729,47.612247734,22,9,0,118
-122.35671454,47.623929893,19,9,0,74
-122.320060836,47.640451061,19,9,0,119
-122.344834273,47.713547979,20,9,0,28
-122.342146596,47.732310764,21,9,0,18
-122.320434205,47.67585318,22,9,0,76
-122.320057614,47.642274803,22,9,0,115
-122.331082201,47.602412413,20,9,0,103
-122.344488919,47.681464816,22,9,0,67
-122.321683833,47.546745027,22,9,0,33
-122.31500544,47.676583018,23,9,0,76
-122.324678163,47.638986802,23,9,0,120
-122.319646612,47.598347147,0,9,1,113
-122.337320426,47.611321241,1,9,1,104
-122.270408649,47.672951777,23,9,0,20
-122.295824169,47.541986505,23,9,0,51
-122.32775549,47.661357267,0,9,1,96
-122.317252026,47.611564421,0,9,1,126
-122.344881697,47.61768872,2,9,1,92
-122.36618,47.66943,11,2,2,70
-122.264350415,47.499633103,0,9,1,15
-122.344354541,47.613270013,2,9,1,89
-122.38286,47.559284,11,2,2,50
-122.296196,47.667114,11,2,2,72
-122.356056571,47.624580612,23,9,0,78
-122.277151213,47.63394952,23,9,0,47
-122.33044,47.6237,11,2,2,112
-122.277333893,47.663993251,22,9,0,41
-122.354873005,47.719599534,23,9,0,26
-122.325530089,47.61521846,0,9,1,114
-122.320915219,47.622558497,0,9,1,127
-122.314167435,47.605873914,13,8,6,125
-122.336199743,47.659732064,14,8,3,103
-122.332642651,47.60915836,7,8,0,106
-122.349465445,47.646735734,21,8,6,98
-122.283900883,47.535453592,12,9,4,42
-122.320910062,47.621985883,6,9,3,127
-122.324615153,47.708602801,4,9,1,43
-122.344025,47.650543,11,2,2,105
-122.382137172,47.561116655,6,9,1,50
-122.347383389,47.614476467,5,9,1,90
-122.325509958,47.61353453,4,9,1,113
-122.33506,47.61968,12,2,2,112
-122.34288,47.609814,11,2,2,91
-122.347001983,47.660979279,5,9,1,92
-122.31024,47.60673,11,2,2,127
-122.355933802,47.554723706,7,9,1,26
-122.27861207,47.510456054,12,8,6,21
-122.325000738,47.615221877,11,9,1,114
-122.344569275,47.694547963,11,9,1,46
-122.36436487,47.565631771,9,9,1,34
-122.366038071,47.675625399,10,9,1,64
-122.30634,47.605164,11,2,2,127
-122.31430511,47.660542969,8,9,1,90
-122.362577811,47.625856344,11,9,1,68
-122.35375113,47.618595517,9,9,5,81
-122.304052441,47.552206792,8,9,1,65
-122.337238175,47.609981889,12,9,1,102
-122.273488529,47.660086361,10,9,1,34
-122.291010285,47.570759932,10,9,1,84
-122.335928553,47.611904236,11,9,1,101
-122.337438049,47.66722069,10,9,1,88
-122.355134634,47.520114211,11,9,1,24
-122.335086056,47.616000937,12,9,1,107
-122.282265931,47.7317536,12,9,1,17
-122.34227,47.72217,12,2,2,23
-122.310843378,47.662168194,15,9,5,88
-122.31541665,47.731693525,13,9,1,28
-122.34391552,47.611836282,14,9,1,89
-122.364334,47.72147,12,2,2,21
-122.330510335,47.601885902,15,9,1,101
-122.325893408,47.638987041,15,9,1,122
-122.3366873,47.610212766,13,9,1,101
-122.318406508,47.667848883,14,9,1,82
-122.35316205,47.618480049,14,9,1,81
-122.3482881,47.63954328,12,9,1,102
-122.31541665,47.731693525,12,9,1,28
-122.393001558,47.639340272,13,9,1,48
-122.383919758,47.636121921,14,9,1,59
-122.340925196,47.609813944,14,9,1,100
-122.279858995,47.524264051,12,9,1,32
-122.346523619,47.615141142,13,9,1,93
-122.33418006,47.601302761,13,9,1,95
-122.32910404,47.571677803,14,9,1,71
-122.344645694,47.700977329,14,9,1,37
-122.26754215,47.502005598,15,9,1,17
-122.319468275,47.615242945,15,9,1,120
-122.329055962,47.580851337,15,9,1,78
-122.338247307,47.610246301,12,9,1,101
-122.337793005,47.609748462,13,9,1,100
-122.33418,47.723206,12,2,2,27
-122.271277578,47.550397427,13,9,1,39
-122.329054587,47.58293525,14,9,1,79
-122.329056171,47.583976343,6,8,6,79
-122.326404402,47.55525038,16,8,1,43
-122.316288452,47.669430629,16,9,0,82
-122.30223583,47.6010021,16,9,1,122
-122.314224054,47.66400406,17,9,1,84
-122.257043003,47.512514472,13,9,1,18
-122.324615153,47.708602801,15,9,1,43
-122.325038961,47.633858993,16,9,1,124
-122.335928553,47.611904236,16,9,1,101
-122.399063453,47.680194069,16,9,1,45
-122.273179749,47.665523341,17,9,1,26
-122.366038071,47.675625399,15,9,1,64
-122.32891446,47.613465762,16,9,1,115
-122.291970591,47.623071834,16,9,1,95
-122.335928553,47.611904236,16,9,1,101
-122.342391644,47.610344675,16,9,1,91
-122.335304,47.554173,12,2,2,37
-122.291970591,47.623071834,16,9,1,95
-122.360531887,47.518278333,16,9,1,28
-122.295445906,47.593901496,17,9,1,104
-122.272525628,47.670571265,12,8,1,25
-122.380549387,47.66944797,20,9,1,64
-122.324615153,47.708602801,20,9,1,43
-122.2962,47.57733,12,2,2,99
-122.331307217,47.544881287,19,9,1,27
-122.32505692,47.598771326,19,9,1,107
-122.328970595,47.599195616,18,9,1,102
-122.396987611,47.670198306,19,9,1,47
-122.355552864,47.725955317,20,9,1,18
-122.350223632,47.616742651,20,9,1,87
-122.334816,47.61237,13,2,2,103
-122.338662047,47.671296326,17,9,1,81
-122.343702997,47.612886564,18,9,1,91
-122.326289946,47.627484208,18,9,1,119
-122.323337342,47.567191516,18,9,1,70
-122.32308177,47.678536532,18,9,1,80
-122.330510335,47.601885902,19,9,1,101
-122.318890558,47.686028521,19,9,1,68
-122.335119806,47.610181663,19,9,1,102
-122.329054587,47.58293525,20,9,1,79
-122.340367253,47.610046276,18,9,1,101
-122.34089776,47.610619314,19,9,1,100
-122.314761176,47.564409646,20,9,1,75
-122.34566,47.61404,12,2,2,89
-122.329153404,47.61823776,18,9,1,118
-122.3432623,47.611452758,20,9,1,90
-122.34542,47.611557,12,2,2,90
-122.26803009,47.519851776,20,9,1,28
-122.280793738,47.638044893,2,7,4,53
-122.320841552,47.658490918,21,9,1,93
-122.341959547,47.610682001,21,9,1,92
-122.338090378,47.7123018,21,9,1,33
-122.318793866,47.614089799,22,9,1,122
-122.266335492,47.523295304,21,9,1,27
-122.359084275,47.617431797,21,9,1,69
-122.325063687,47.597093662,21,9,1,102
-122.385483014,47.56021005,21,9,1,51
-122.318141828,47.614092169,22,9,1,122
-122.320762982,47.611167867,0,9,2,121
-122.338701658,47.610742764,23,9,1,101
-122.34453,47.690926,15,2,3,51
-122.330932761,47.613990361,22,9,1,110
-122.33845,47.608788,13,2,2,98
-122.365004545,47.718750106,22,9,1,26
-122.3424,47.612118,13,2,2,92
-122.324739379,47.581892216,21,9,1,88
-122.326712067,47.546101455,21,9,1,29
-122.219981301,47.497217286,21,9,1,2
-122.325592349,47.724954954,22,9,1,28
-122.308459036,47.59356793,22,9,1,125
-122.327836298,47.594203678,13,9,1,98
-122.288819726,47.559708248,1,9,2,65
-122.338478342,47.619703877,1,9,2,111
-122.329054587,47.58293525,1,9,2,79
-122.302234915,47.599801209,1,9,2,122
-122.33573824,47.61638386,0,9,2,106
-122.35044,47.537743,12,2,2,26
-122.319646612,47.598347147,3,9,2,113
-122.339120542,47.611201037,1,9,2,103
-122.34364,47.610317,13,2,2,91
-122.38704,47.55211,13,2,2,49
-122.3554,47.666622,13,2,2,74
-122.296314855,47.719283029,4,9,2,37
-122.318224863,47.467179311,1,9,2,0
-122.293751048,47.538912489,2,9,2,50
-122.315979439,47.586651764,3,9,2,101
-122.32253,47.606483,13,2,2,117
-122.344896103,47.717174471,5,9,2,24
-122.323276987,47.708593857,5,9,1,44
-122.331124149,47.601717571,1,9,2,102
-122.339458563,47.609053053,7,9,2,99
-122.38759096,47.670185646,2,9,2,56
-122.373033617,47.542844467,2,7,5,43
-122.351957102,47.629757417,10,9,2,93
-122.310843378,47.662168194,7,9,2,88
-122.311274837,47.62776756,9,9,2,134
-122.292476785,47.574747651,9,9,2,93
-122.276403264,47.523310439,20,9,1,29
-122.327680653,47.596655375,17,9,0,105
-122.345003457,47.613655499,7,9,2,91
-122.316107216,47.612898636,9,9,2,126
-122.278420151,47.639907922,10,9,2,47
-122.313436504,47.596654658,10,8,4,121
-122.335928553,47.611904236,10,9,2,101
-122.333726667,47.602787363,7,9,2,96
-122.338146747,47.610975163,8,9,2,101
-122.31816885,47.615838399,10,9,2,120
-122.264018096,47.557107141,16,8,3,36
-122.27861207,47.510456054,16,9,6,21
-122.302766483,47.60851405,11,9,2,124
-122.335577522,47.610677113,11,9,2,102
-122.31816885,47.615838399,12,9,2,120
-122.322363847,47.610498532,12,9,2,119
-122.313087957,47.663996256,12,9,2,86
-122.313148998,47.660532244,13,9,2,89
-122.318224863,47.467179311,13,9,2,0
-122.386512387,47.582095306,11,9,2,44
-122.313187752,47.659054985,13,9,2,89
-122.283900883,47.535453592,13,9,2,42
-122.330560554,47.616838722,11,9,2,111
-122.309118314,47.65130139,12,9,2,101
-122.34449,47.68367,13,2,2,63
-122.292476785,47.574747651,13,9,2,93
-122.313956723,47.614004789,13,9,2,124
-122.315417668,47.732605366,11,9,2,28
-122.376075862,47.632862156,12,9,2,65
-122.337338756,47.60925298,12,9,2,100
-122.27861207,47.510456054,12,9,2,21
-122.295248394,47.721091918,13,9,2,33
-122.302766483,47.60851405,11,9,2,124
-122.335928553,47.611904236,11,9,2,101
-122.327853794,47.619038676,12,9,2,119
-122.284455045,47.558653228,13,9,2,64
-122.283900883,47.535453592,18,8,0,42
-122.324615153,47.708602801,16,9,0,43
-122.323163306,47.647297435,15,9,2,109
-122.337320426,47.611321241,14,9,2,104
-122.337338756,47.60925298,14,9,2,100
-122.329153404,47.61823776,15,9,2,118
-122.3424,47.612118,13,2,2,92
-122.333368028,47.617329291,16,9,2,111
-122.34364,47.610317,13,2,2,91
-122.335928553,47.611904236,16,9,2,101
-122.267910939,47.496401902,16,9,2,15
-122.36969,47.66147,13,2,2,77
-122.34364,47.610317,13,2,2,91
-122.331986367,47.601716965,14,9,2,103
-122.318162755,47.615251761,17,9,2,121
-122.382130565,47.668260394,13,9,2,66
-122.370932161,47.574309993,15,9,2,39
-122.380290503,47.539191576,15,9,2,45
-122.344354541,47.613270013,14,9,2,89
-122.316346533,47.664019725,14,9,2,84
-122.31816885,47.615838399,14,9,2,120
-122.314545212,47.601689477,14,9,2,125
-122.270728942,47.538904672,15,9,2,37
-122.37532,47.523758,13,2,2,37
-122.323016077,47.611212499,15,9,2,117
-122.282488409,47.516795108,16,9,2,22
-122.344996836,47.725035552,16,9,2,19
-122.327359482,47.613437354,16,9,2,113
-122.2947,47.720184,13,2,2,33
-122.251191461,47.508946491,15,9,2,14
-122.339458563,47.609053053,15,9,2,99
-122.385456088,47.561987757,16,9,2,51
-122.31541665,47.731693525,16,9,2,28
-122.336938539,47.612168781,17,9,2,103
-122.34326,47.611454,13,2,2,90
-122.289921959,47.568881155,17,9,2,83
-122.342285182,47.634988356,17,9,2,111
-122.336128729,47.610445974,18,9,2,100
-122.332875212,47.601301161,18,9,2,100
-122.325714577,47.597514069,17,9,2,105
-122.325142457,47.609336458,18,9,2,110
-122.347375456,47.612708875,18,9,2,92
-122.300766,47.61294,13,2,2,120
-122.324675882,47.640878399,17,9,2,118
-122.341834552,47.60943172,18,9,2,93
-122.343704,47.61289,16,2,2,91
-122.3424,47.612118,16,2,2,92
-122.275383546,47.55079055,20,9,2,46
-122.348703741,47.702890434,21,9,2,39
-122.33732,47.61132,13,2,2,104
-122.358653105,47.6267233,23,9,2,67
-122.31541665,47.731693525,19,9,2,28
-122.385456088,47.561987757,20,9,2,51
-122.341344023,47.610274537,21,9,2,96
-122.270154702,47.536443868,22,9,2,37
-122.219981301,47.497217286,22,9,2,2
-122.324615153,47.708602801,22,9,2,43
-122.390213807,47.521443511,19,9,2,28
-122.339559377,47.608324561,19,9,2,98
-122.257043003,47.512514472,20,9,2,18
-122.3031,47.618797,13,2,2,132
-122.3432623,47.611452758,21,9,2,90
-122.341542602,47.612782411,19,9,2,98
-122.370494785,47.663657483,20,9,2,75
-122.35100872,47.614861072,21,9,2,85
-122.313087957,47.663996256,21,9,2,86
-122.359314,47.690617,19,2,4,48
-122.318224863,47.467179311,21,9,2,0
-122.330510335,47.601885902,21,9,2,101
-122.37621,47.668663,13,2,2,71
-122.305532852,47.639542626,21,9,2,122
-122.329907245,47.583976115,23,9,2,78
-122.288159086,47.580182752,1,9,3,89
-122.313132729,47.675791956,1,9,3,76
-122.277116963,47.636667296,1,9,3,44
-122.385456088,47.561987757,0,9,3,51
-122.355293423,47.618534826,1,9,3,74
-122.329907245,47.583976115,1,9,3,78
-122.35316205,47.618480049,0,9,3,81
-122.33688844,47.608754099,23,9,2,100
-122.304052441,47.552206792,0,9,3,65
-122.337793005,47.609748462,0,9,3,100
-122.401001323,47.63955411,23,9,2,38
-122.349252446,47.615581595,1,9,3,89
-122.33406,47.712288,13,2,2,34
-122.29045326,47.682140148,12,9,0,46
-122.294485301,47.733769377,4,9,3,23
-122.349251105,47.518322187,2,9,3,22
-122.33694,47.612167,14,2,2,103
-122.35316205,47.618480049,3,9,3,81
-122.348279649,47.614419951,3,9,3,90
-122.332317776,47.608801893,5,9,3,106
-122.285112757,47.632182984,7,9,3,74
-122.349683755,47.615247413,3,9,3,90
-122.320084669,47.636582307,3,9,3,123
-122.339120542,47.611201037,2,9,3,103
-122.345654258,47.614039706,8,9,3,89
-122.340128233,47.610623458,21,9,2,101
-122.371393717,47.705177169,9,9,1,33
-122.315997431,47.640220806,7,9,3,115
-122.33417978,47.601720955,2,9,3,95
-122.31541665,47.731693525,5,9,3,28
-122.377093801,47.502817045,7,9,3,20
-122.345215194,47.612605981,8,9,3,91
-122.390810246,47.678567047,9,8,2,50
-122.360650456,47.690987289,15,8,2,47
-122.26803009,47.519851776,20,8,2,28
-122.335017881,47.610909012,12,8,0,102
-122.344996836,47.725035552,19,8,4,19
-122.316510491,47.674979447,11,8,5,76
-122.340128233,47.610623458,14,8,5,101
-122.313436504,47.596654658,13,8,2,121
-122.33804772,47.611705679,16,8,2,102
-122.376802784,47.689666737,14,8,2,47
-122.335119806,47.610181663,8,9,3,102
-122.352825474,47.62034258,9,9,3,82
-122.40074786,47.66748449,8,9,3,44
-122.313087957,47.663996256,9,9,3,86
-122.338247307,47.610246301,11,9,3,101
-122.279475365,47.54818171,12,9,3,50
-122.355085181,47.524704867,8,9,3,26
-122.287092763,47.551232284,9,9,3,59
-122.331408459,47.60276654,9,9,3,103
-122.31816,47.615253,14,2,2,121
-122.354643527,47.618178534,8,9,3,75
-122.327836298,47.594203678,11,9,3,98
-122.345003457,47.613655499,11,9,3,91
-122.355427396,47.662629104,10,9,3,74
-122.338247307,47.610246301,11,9,3,101
-122.338047166,47.655657936,11,9,3,103
-122.345942431,47.633477462,11,9,3,103
-122.34455,47.66212,14,2,2,94
-122.371349939,47.655556957,10,8,2,76
-122.359314,47.690617,22,2,4,48
-122.310804774,47.664881628,13,9,3,91
-122.335017881,47.610909012,13,9,3,102
-122.341354811,47.617362505,13,9,3,106
-122.367311994,47.521027576,14,9,3,36
-122.31786,47.70939,14,2,2,46
-122.32275901,47.571888948,14,9,3,78
-122.325707867,47.599191758,13,9,3,107
-122.360515977,47.520111818,13,9,3,28
-122.33452433,47.702331628,14,9,3,44
-122.302775724,47.606521695,14,9,3,121
-122.357796,47.522865,19,2,4,27
-122.338348307,47.609517439,12,9,3,101
-122.313087957,47.663996256,12,9,3,86
-122.339458563,47.609053053,12,9,3,99
-122.372175891,47.667158138,12,9,3,72
-122.324615153,47.708602801,13,9,3,43
-122.337338756,47.60925298,15,9,3,100
-122.335017881,47.610909012,15,9,3,102
-122.344172454,47.632317655,14,9,3,107
-122.316845009,47.614683851,13,9,3,125
-122.343765,47.618553,14,2,2,100
-122.274993619,47.54425118,13,9,3,42
-122.325383163,47.712243475,12,9,3,37
-122.308662173,47.578739156,12,9,3,100
-122.31816885,47.615838399,15,9,3,120
-122.270434958,47.5376416,13,9,3,37
-122.326352376,47.601290442,10,8,0,108
-122.394852103,47.56207698,18,9,3,41
-122.333263046,47.590309826,18,9,3,82
-122.309660874,47.665644331,16,9,3,90
-122.311397619,47.733936473,16,9,3,29
-122.38658,47.580254,14,2,2,43
-122.291238031,47.619514719,17,9,3,93
-122.347635817,47.630986582,17,9,3,98
-122.344834273,47.713547979,18,9,3,28
-122.387206217,47.545679816,18,9,3,50
-122.339745,47.624542,14,2,2,113
-122.311397619,47.733936473,16,9,3,29
-122.326015508,47.710924461,16,9,3,39
-122.334250661,47.617533198,16,9,3,110
-122.327680653,47.596655375,17,9,3,105
-122.27861207,47.510456054,18,9,3,21
-122.344834273,47.713547979,19,9,3,28
-122.313804902,47.527091048,19,9,3,21
-122.298802144,47.592945067,19,9,3,109
-122.321884895,47.656704246,16,9,3,98
-122.362729784,47.701391228,19,9,3,40
-122.321153232,47.635026402,13,9,3,125
-122.415984335,47.652972773,16,9,3,26
-122.327853794,47.619038676,16,9,3,119
-122.337338756,47.60925298,17,9,3,100
-122.32139394,47.585065545,17,9,3,99
-122.355397375,47.699785557,17,9,3,40
-122.337338756,47.60925298,17,9,3,100
-122.360515977,47.520111818,18,9,3,28
-122.331275903,47.534057619,19,9,3,18
-122.285340102,47.627246873,16,9,3,82
-122.355490011,47.653314239,17,9,3,79
-122.286401772,47.724695655,17,9,3,23
-122.337395,47.612663,14,2,2,105
-122.326712067,47.546101455,16,9,3,29
-122.335017881,47.610909012,16,9,3,102
-122.360412625,47.534512253,18,9,3,30
-122.32775549,47.661357267,18,9,3,96
-122.269397186,47.671184092,19,9,3,19
-122.360946067,47.718726268,22,9,3,24
-122.366370981,47.720574257,22,9,3,22
-122.387061305,47.638424738,21,9,3,55
-122.302237278,47.599280703,20,9,3,122
-122.3554,47.699787,12,2,2,40
-122.321815,47.61073,6,2,6,120
-122.314896,47.615276,2,2,6,123
-122.356406557,47.529181611,22,9,3,27
-122.313827525,47.68669377,23,9,3,66
-122.318179942,47.616422371,20,9,3,121
-122.219981301,47.497217286,20,9,3,2
-122.33593,47.611904,14,2,2,101
-122.334813809,47.599205889,19,9,3,96
-122.308286777,47.667468881,21,9,3,83
-122.33304,47.604553,14,2,2,102
-122.334668929,47.609682786,22,9,3,102
-122.359084275,47.617431797,21,9,3,69
-122.398348313,47.638678807,21,9,3,42
-122.317226088,47.599187636,19,9,3,117
-122.316780576,47.605885165,19,9,3,126
-122.385137121,47.582089705,19,9,3,42
-122.335295378,47.61495015,20,9,3,104
-122.327853794,47.619038676,20,9,3,119
-122.335928553,47.611904236,20,9,3,101
-122.300710977,47.665334144,20,9,3,75
-122.336938539,47.612168781,17,9,4,103
-122.308642238,47.548065277,21,9,3,56
-122.289362963,47.525886962,22,9,3,32
-122.32505692,47.598771326,23,9,3,107
-122.313087957,47.663996256,1,9,4,86
-122.344375995,47.616801447,1,9,4,94
-122.33418396,47.600881844,2,9,4,95
-122.342403088,47.618549612,0,9,4,102
-122.327031599,47.595836763,1,9,4,98
-122.344996836,47.725035552,23,9,3,19
-122.30180867,47.620186432,23,9,3,126
-122.338701658,47.610742764,20,9,4,101
-122.317608867,47.639554343,1,9,4,118
-122.320781184,47.614074152,23,9,3,119
-122.326495309,47.615216153,23,9,3,112
-122.36871,47.69516,14,2,4,42
-122.295187445,47.731965721,1,9,4,23
-122.335376337,47.612135777,1,9,4,103
-122.313187752,47.659054985,13,9,5,89
-122.318187641,47.617006635,23,9,3,122
-122.363987017,47.658567818,9,8,5,73
-122.355427396,47.662629104,9,9,5,74
-122.290193206,47.668511516,20,9,1,57
-122.331250603,47.668273124,18,9,1,88
-122.293839476,47.731040692,2,9,4,23
-122.31541665,47.731693525,2,9,4,28
-122.26933,47.659042,15,2,2,24
-122.329059674,47.574041284,8,9,4,75
-122.31816885,47.615838399,3,9,4,120
-122.32213936,47.615810124,3,9,4,121
-122.354751201,47.624576885,7,9,4,80
-122.31816885,47.615838399,7,9,4,120
-122.335093933,47.708169128,3,9,4,37
-122.30208,47.639893,15,2,2,117
-122.28659,47.69598,15,2,2,35
-122.370972597,47.654041234,3,9,4,74
-122.35541822,47.663951884,2,9,4,77
-122.33732,47.61132,17,2,2,104
-122.375118489,47.572005603,4,9,4,40
-122.35316205,47.618480049,5,9,4,81
-122.291552345,47.547051336,6,9,4,54
-122.346294539,47.611770264,8,9,4,88
-122.344815064,47.71231915,3,9,4,31
-122.38759,47.67055,14,2,4,56
-122.325058631,47.598350343,6,9,4,107
-122.325060336,47.597932435,8,9,4,104
-122.371248972,47.527379025,11,9,4,38
-122.338247307,47.610246301,11,9,4,101
-122.344996836,47.725035552,11,9,4,19
-122.27654798,47.546678433,9,9,4,45
-122.30636,47.601673,15,2,2,130
-122.344612333,47.698170963,11,9,4,39
-122.335527126,47.617433802,11,9,4,109
-122.331082201,47.602412413,8,9,4,103
-122.337870641,47.606478382,9,9,4,97
-122.34391552,47.611836282,9,9,4,89
-122.32139201,47.587307312,10,9,4,99
-122.287443865,47.539097092,2,9,4,47
-122.344996836,47.725035552,9,9,4,19
-122.32816539,47.61600246,9,9,4,116
-122.387596,47.636997,15,2,2,55
-122.385666,47.641468,15,2,2,60
-122.337320426,47.611321241,10,9,4,104
-122.353340796,47.664305189,10,9,4,76
-122.36319,47.533695,15,2,2,33
-122.33805,47.611706,14,2,4,102
-122.344996836,47.725035552,12,9,4,19
-122.33732,47.61132,14,2,4,104
-122.279449042,47.531542778,13,9,4,35
-122.31816885,47.615838399,13,9,4,120
-122.360531887,47.518278333,13,9,4,28
-122.376802784,47.689666737,14,9,4,47
-122.289290285,47.613468772,14,9,4,93
-122.334465,47.61114,15,2,2,104
-122.335955435,47.579811663,15,9,4,65
-122.331124149,47.601717571,15,9,4,102
